SYMBOL, SERIES, DATE1, PREV_CLOSE, OPEN_PRICE, HIGH_PRICE, LOW_PRICE, LAST_PRICE, CLOSE_PRICE, AVG_PRICE, TTL_TRD_QNTY, TURNOVER_LACS, NO_OF_TRADES, DELIV_QTY, DELIV_PER
SRTRANSFIN, Y9, 07-Feb-2019, 1087.00, 1085.00, 1086.74, 1085.00, 1086.74, 1086.74, 1086.45, 60, 0.65, 2, 60, 100.00
SRTRANSFIN, YB, 07-Feb-2019, 1025.00, 1030.00, 1030.00, 1030.00, 1030.00, 1030.00, 1030.00, 3, 0.03, 1, 3, 100.00
SRTRANSFIN, YJ, 07-Feb-2019, 1015.00, 1010.10, 1025.00, 1010.10, 1025.00, 1025.00, 1023.33, 353, 3.61, 11, 328, 92.92
SRTRANSFIN, YK, 07-Feb-2019, 1012.00, 1010.00, 1010.00, 1010.00, 1010.00, 1010.00, 1010.00, 100, 1.01, 3, 100, 100.00
SRTRANSFIN, YN, 07-Feb-2019, 1010.00, 1002.05, 1002.05, 1002.05, 1002.05, 1002.05, 1002.05, 10, 0.10, 1, 10, 100.00
SRTRANSFIN, YQ, 07-Feb-2019, 1005.00, 996.00, 996.00, 996.00, 996.00, 996.00, 996.00, 50, 0.50, 2, 50, 100.00
SRTRANSFIN, YS, 07-Feb-2019, 990.00, 990.00, 991.00, 990.00, 991.00, 991.00, 990.76, 66, 0.65, 3, 66, 100.00
SSWL, EQ, 07-Feb-2019, 861.75, 860.00, 874.80, 860.00, 869.00, 866.70, 866.67, 1505, 13.04, 260, 889, 59.07
STAMPEDE, EQ, 07-Feb-2019, 0.70, 0.75, 0.75, 0.70, 0.75, 0.75, 0.74, 353241, 2.61, 116, 334570, 94.71
STAN, DR, 07-Feb-2019, 53.40, 53.45, 53.50, 53.10, 53.10, 53.10, 53.15, 1671, 0.89, 15, 1670, 99.94
STAR, EQ, 07-Feb-2019, 416.85, 417.05, 432.00, 413.30, 428.60, 429.20, 423.68, 2331015, 9876.16, 49514, 433555, 18.60
STARCEMENT, EQ, 07-Feb-2019, 88.75, 88.90, 89.00, 87.00, 87.25, 87.40, 87.68, 42784, 37.51, 258, 40585, 94.86
STARPAPER, EQ, 07-Feb-2019, 123.80, 123.70, 129.30, 123.20, 128.00, 126.75, 126.58, 38789, 49.10, 897, 14189, 36.58
STCINDIA, EQ, 07-Feb-2019, 109.60, 109.60, 111.55, 109.30, 110.25, 109.90, 110.16, 49709, 54.76, 1264, 18724, 37.67
STEELCITY, SM, 07-Feb-2019, 58.50, 58.00, 58.00, 58.00, 58.00, 58.00, 58.00, 2000, 1.16, 1, 2000, 100.00
STEELXIND, EQ, 07-Feb-2019, 12.95, 12.60, 15.45, 12.15, 13.75, 13.90, 14.04, 17909, 2.51, 124, 11562, 64.56
STEL, EQ, 07-Feb-2019, 93.35, 91.30, 94.00, 91.30, 92.00, 92.50, 92.67, 4424, 4.10, 117, 2532, 57.23
STERTOOLS, EQ, 07-Feb-2019, 324.65, 324.70, 332.55, 322.10, 322.60, 325.15, 325.15, 7662, 24.91, 1525, 5296, 69.12
STINDIA, EQ, 07-Feb-2019, 9.50, 9.05, 9.05, 9.05, 9.05, 9.05, 9.05, 700, 0.06, 2, 700, 100.00
STRTECH, EQ, 07-Feb-2019, 218.50, 216.30, 236.70, 214.05, 233.70, 233.25, 227.83, 2090512, 4762.85, 27458, 643503, 30.78
SUBCAPCITY, BE, 07-Feb-2019, 17.00, 16.15, 16.95, 16.15, 16.95, 16.95, 16.16, 192, 0.03, 5, -, -
SUBEX, EQ, 07-Feb-2019, 5.45, 5.20, 5.60, 5.20, 5.35, 5.40, 5.27, 2948779, 155.36, 1451, 1677685, 56.89
SUBROS, EQ, 07-Feb-2019, 243.40, 241.80, 252.40, 230.00, 251.00, 250.55, 247.44, 93292, 230.84, 2157, 46161, 49.48
SUDARSCHEM, EQ, 07-Feb-2019, 314.20, 312.00, 322.95, 309.40, 313.00, 312.55, 314.23, 13740, 43.18, 816, 8114, 59.05
SUJANAUNI, BE, 07-Feb-2019, 0.25, 0.30, 0.30, 0.25, 0.30, 0.30, 0.27, 45276, 0.12, 36, -, -
SUMEETINDS, EQ, 07-Feb-2019, 3.55, 3.55, 3.70, 3.45, 3.50, 3.50, 3.57, 127896, 4.57, 218, 115897, 90.62
SUMMITSEC, EQ, 07-Feb-2019, 537.95, 532.00, 538.40, 530.00, 533.00, 533.75, 533.88, 1854, 9.90, 167, 1498, 80.80
SUNCLAYLTD, EQ, 07-Feb-2019, 2759.15, 2789.15, 2811.55, 2717.85, 2730.65, 2772.85, 2777.66, 374, 10.39, 162, 258, 68.98
SUNDARAM, EQ, 07-Feb-2019, 1.60, 1.60, 1.65, 1.55, 1.60, 1.65, 1.60, 545515, 8.74, 223, 371699, 68.14
SUNDARMFIN, EQ, 07-Feb-2019, 1382.05, 1383.10, 1409.05, 1381.15, 1404.00, 1399.40, 1399.03, 6362, 89.01, 1181, 3573, 56.16
SUNDARMHLD, EQ, 07-Feb-2019, 86.65, 86.05, 87.70, 85.95, 86.20, 86.80, 87.20, 5164, 4.50, 127, 4140, 80.17
SUNDRMBRAK, EQ, 07-Feb-2019, 341.00, 347.45, 347.95, 341.00, 341.65, 342.00, 342.24, 4609, 15.77, 82, 4353, 94.45
SUNDRMFAST, EQ, 07-Feb-2019, 524.60, 524.60, 534.90, 521.50, 532.75, 533.15, 530.13, 48161, 255.31, 4621, 30655, 63.65
SUNFLAG, EQ, 07-Feb-2019, 44.05, 44.05, 44.85, 42.20, 43.50, 43.40, 43.71, 197468, 86.32, 2683, 94929, 48.07
SUNILHITEC, BE, 07-Feb-2019, 1.30, 1.25, 1.25, 1.25, 1.25, 1.25, 1.25, 136729, 1.71, 114, -, -
SUNPHARMA, EQ, 07-Feb-2019, 416.60, 423.00, 445.80, 421.10, 433.80, 434.90, 435.03, 18187249, 79119.73, 212776, 4824230, 26.53
SUNTECK, EQ, 07-Feb-2019, 345.60, 343.50, 358.00, 343.50, 348.10, 349.80, 351.43, 208315, 732.08, 7058, 64491, 30.96
SUNTV, EQ, 07-Feb-2019, 543.55, 541.00, 550.00, 530.00, 533.00, 532.35, 539.65, 1745074, 9417.31, 28553, 361823, 20.73
SUPERHOUSE, EQ, 07-Feb-2019, 119.00, 116.80, 121.00, 116.80, 120.20, 119.80, 119.52, 541, 0.65, 29, 360, 66.54
SUPERSPIN, EQ, 07-Feb-2019, 6.30, 6.30, 6.80, 6.30, 6.80, 6.65, 6.48, 8025, 0.52, 32, 4677, 58.28
SUPPETRO, EQ, 07-Feb-2019, 197.95, 199.95, 214.30, 192.05, 203.20, 204.65, 207.45, 22676, 47.04, 1191, 14080, 62.09
SUPRAJIT, EQ, 07-Feb-2019, 194.80, 194.40, 198.25, 192.00, 192.45, 192.40, 194.62, 9765, 19.00, 473, 5534, 56.67
SUPREMEENG, SM, 07-Feb-2019, 25.50, 25.05, 25.05, 25.05, 25.05, 25.05, 25.05, 4000, 1.00, 1, 4000, 100.00
SUPREMEIND, EQ, 07-Feb-2019, 995.50, 994.10, 1001.85, 990.00, 991.00, 990.85, 991.95, 26666, 264.51, 4299, 21359, 80.10
SUPREMEINF, EQ, 07-Feb-2019, 17.85, 17.35, 18.70, 17.30, 18.70, 18.70, 18.14, 19927, 3.61, 109, 14042, 70.47
SURANASOL, EQ, 07-Feb-2019, 7.60, 8.30, 8.30, 6.60, 7.60, 7.60, 7.60, 12031, 0.91, 44, 11298, 93.91
SURANAT&P, EQ, 07-Feb-2019, 4.30, 4.35, 4.50, 4.35, 4.40, 4.45, 4.46, 10285, 0.46, 27, 8104, 78.79
SURANI, ST, 07-Feb-2019, 53.25, 53.25, 55.90, 53.20, 55.90, 54.20, 53.45, 178000, 95.14, 68, -, -
SURYALAXMI, EQ, 07-Feb-2019, 36.50, 37.05, 37.95, 36.45, 37.95, 37.15, 36.82, 2961, 1.09, 64, 1565, 52.85
SURYAROSNI, EQ, 07-Feb-2019, 208.70, 209.00, 220.00, 206.75, 213.80, 214.35, 213.89, 89729, 191.92, 2970, 38454, 42.86
SUTLEJTEX, EQ, 07-Feb-2019, 37.40, 38.20, 38.30, 36.40, 37.75, 36.95, 37.05, 29207, 10.82, 372, 20993, 71.88
SUULD, SM, 07-Feb-2019, 25.25, 25.75, 25.75, 25.75, 25.75, 25.75, 25.75, 96000, 24.72, 12, 96000, 100.00
SUVEN, EQ, 07-Feb-2019, 219.40, 220.10, 230.50, 220.10, 228.55, 228.95, 227.08, 673434, 1529.25, 14874, 243630, 36.18
SUZLON, EQ, 07-Feb-2019, 3.85, 3.90, 4.10, 3.85, 3.95, 3.95, 3.98, 27799260, 1107.66, 18516, 9905111, 35.63
SVLL, SM, 07-Feb-2019, 76.20, 75.10, 76.40, 75.10, 76.40, 76.40, 75.75, 6000, 4.55, 2, 3000, 50.00
SWANENERGY, EQ, 07-Feb-2019, 97.25, 97.65, 98.45, 95.75, 96.15, 96.45, 96.99, 154210, 149.57, 1947, 11262, 7.30
SWARAJENG, EQ, 07-Feb-2019, 1388.65, 1390.10, 1410.00, 1380.00, 1380.00, 1383.55, 1391.27, 1184, 16.47, 199, 799, 67.48
SWELECTES, EQ, 07-Feb-2019, 222.30, 223.00, 223.00, 213.50, 217.50, 217.55, 218.25, 4279, 9.34, 230, 2823, 65.97
SYMPHONY, EQ, 07-Feb-2019, 1209.65, 1202.25, 1229.65, 1185.00, 1197.35, 1199.75, 1212.15, 7432, 90.09, 1528, 3879, 52.19
SYNCOM, BE, 07-Feb-2019, 1.70, 1.65, 1.65, 1.65, 1.65, 1.65, 1.65, 1648, 0.03, 13, -, -
SYNDIBANK, EQ, 07-Feb-2019, 35.45, 35.20, 36.20, 34.90, 35.50, 35.60, 35.63, 3197150, 1139.12, 5294, 527471, 16.50
SYNGENE, EQ, 07-Feb-2019, 599.65, 599.65, 605.00, 597.00, 600.00, 601.55, 602.08, 20744, 124.90, 2716, 15052, 72.56
TAINWALCHM, EQ, 07-Feb-2019, 67.10, 66.25, 66.35, 66.20, 66.35, 66.35, 66.29, 566, 0.38, 9, 485, 85.69
TAJGVK, EQ, 07-Feb-2019, 174.15, 176.85, 177.50, 173.45, 174.10, 174.60, 176.06, 7061, 12.43, 302, 3108, 44.02
TAKE, EQ, 07-Feb-2019, 130.75, 131.00, 134.90, 130.10, 132.00, 131.65, 132.30, 146111, 193.31, 9349, 108122, 74.00
TALBROAUTO, EQ, 07-Feb-2019, 197.30, 196.05, 199.00, 192.90, 198.85, 198.30, 197.00, 4698, 9.25, 183, 3516, 74.84
TALWALKARS, EQ, 07-Feb-2019, 39.15, 39.15, 40.95, 37.95, 39.70, 39.90, 39.58, 62467, 24.72, 560, 39242, 62.82
TALWGYM, EQ, 07-Feb-2019, 112.30, 110.90, 112.35, 109.80, 110.00, 110.50, 110.74, 17884, 19.80, 519, 8348, 46.68
TANLA, EQ, 07-Feb-2019, 35.65, 35.05, 36.20, 34.10, 34.45, 34.55, 34.84, 92138, 32.10, 462, 59866, 64.97
TANTIACONS, BE, 07-Feb-2019, 3.55, 3.55, 3.55, 3.40, 3.40, 3.40, 3.54, 730, 0.03, 8, -, -
TARACHAND, SM, 07-Feb-2019, 30.90, 28.55, 28.55, 28.50, 28.50, 28.50, 28.53, 4000, 1.14, 2, 2000, 50.00
TARAJEWELS, BE, 07-Feb-2019, 0.75, 0.80, 0.80, 0.70, 0.70, 0.70, 0.73, 38040, 0.28, 44, -, -
TARMAT, EQ, 07-Feb-2019, 34.70, 36.45, 37.80, 33.15, 35.25, 35.50, 35.34, 7573, 2.68, 134, 4078, 53.85
TASTYBITE, EQ, 07-Feb-2019, 8141.10, 8095.00, 8120.00, 7980.05, 8024.05, 8080.50, 8074.52, 1317, 106.34, 318, 1177, 89.37
TATACHEM, EQ, 07-Feb-2019, 594.40, 594.00, 602.75, 588.90, 597.80, 598.10, 596.62, 1746832, 10421.90, 47461, 820569, 46.97
TATACOFFEE, EQ, 07-Feb-2019, 85.30, 85.90, 87.20, 84.90, 86.55, 86.75, 86.21, 128163, 110.49, 1581, 56293, 43.92
TATACOMM, EQ, 07-Feb-2019, 489.55, 485.20, 496.75, 485.20, 490.50, 490.45, 490.92, 624728, 3066.94, 11145, 344841, 55.20
TATAELXSI, EQ, 07-Feb-2019, 907.90, 906.10, 929.90, 905.20, 927.00, 922.90, 921.73, 845227, 7790.68, 22832, 248952, 29.45
TATAGLOBAL, EQ, 07-Feb-2019, 188.45, 188.30, 192.45, 186.65, 191.15, 191.10, 190.20, 1968302, 3743.80, 17903, 538019, 27.33
TATAINVEST, EQ, 07-Feb-2019, 824.55, 828.90, 842.00, 828.15, 837.95, 835.90, 834.72, 12050, 100.58, 773, 8917, 74.00
TATAMETALI, EQ, 07-Feb-2019, 601.50, 604.15, 618.95, 601.50, 604.40, 605.50, 609.17, 20793, 126.66, 2133, 6274, 30.17
TATAMOTORS, EQ, 07-Feb-2019, 178.50, 179.00, 185.00, 178.90, 183.20, 182.85, 182.49, 16152722, 29477.58, 107038, 2606029, 16.13
TATAMTRDVR, EQ, 07-Feb-2019, 92.25, 92.25, 95.30, 92.25, 94.50, 94.40, 94.23, 1828459, 1722.96, 9402, 375291, 20.52
TATAPOWER, EQ, 07-Feb-2019, 70.40, 70.40, 71.40, 69.15, 69.35, 69.60, 69.86, 3536220, 2470.33, 15094, 667451, 18.87
TATASPONGE, EQ, 07-Feb-2019, 774.00, 775.00, 783.95, 768.00, 773.95, 774.00, 774.21, 50396, 390.17, 3100, 8566, 17.00
TATASTEEL, E1, 07-Feb-2019, 36.05, 36.90, 39.50, 36.05, 38.60, 38.90, 38.41, 554907, 213.15, 2380, 211214, 38.06
TATASTEEL, EQ, 07-Feb-2019, 485.10, 483.45, 491.40, 478.10, 488.20, 489.05, 486.31, 7857338, 38211.07, 103008, 1791138, 22.80
TATASTLBSL, BE, 07-Feb-2019, 27.20, 27.35, 28.55, 27.00, 28.55, 28.55, 28.33, 168015, 47.59, 606, -, -
TBZ, EQ, 07-Feb-2019, 59.65, 63.30, 63.45, 61.10, 61.85, 61.85, 61.99, 561599, 348.11, 5007, 105831, 18.84
TCFSL, N8, 07-Feb-2019, 1087.50, 1095.00, 1095.00, 1095.00, 1095.00, 1095.00, 1095.00, 100, 1.10, 1, 100, 100.00
TCFSL, N9, 07-Feb-2019, 1631.73, 1632.00, 1632.00, 1631.30, 1631.30, 1631.55, 1631.93, 299, 4.88, 9, 299, 100.00
TCFSL, NB, 07-Feb-2019, 1026.00, 1023.25, 1030.00, 1023.25, 1030.00, 1027.75, 1026.33, 1330, 13.65, 25, 1055, 79.32
TCFSL, ND, 07-Feb-2019, 1037.20, 1039.50, 1040.00, 1036.15, 1039.99, 1039.99, 1038.81, 948, 9.85, 14, 948, 100.00
TCFSL, NF, 07-Feb-2019, 1035.70, 1035.00, 1036.99, 1035.00, 1036.99, 1036.99, 1035.67, 1400, 14.50, 6, 1300, 92.86
TCI, EQ, 07-Feb-2019, 287.40, 285.20, 289.55, 285.00, 285.00, 285.05, 285.51, 10075, 28.77, 289, 6916, 68.65
TCIEXP, EQ, 07-Feb-2019, 610.60, 614.00, 624.05, 611.00, 620.00, 620.65, 617.47, 2700, 16.67, 211, 2218, 82.15
TCIFINANCE, EQ, 07-Feb-2019, 13.25, 13.45, 13.90, 13.35, 13.90, 13.60, 13.54, 8958, 1.21, 69, 7683, 85.77
TCNSBRANDS, EQ, 07-Feb-2019, 725.55, 725.00, 727.00, 719.00, 726.00, 723.90, 723.73, 10114, 73.20, 1856, 6833, 67.56
TCPLPACK, EQ, 07-Feb-2019, 404.25, 409.25, 421.00, 409.25, 421.00, 419.50, 415.77, 1449, 6.02, 105, 926, 63.91
TCS, EQ, 07-Feb-2019, 2074.80, 2074.75, 2097.95, 2067.00, 2078.25, 2082.90, 2084.77, 1339945, 27934.76, 67902, 658726, 49.16
TDPOWERSYS, EQ, 07-Feb-2019, 129.70, 130.00, 130.05, 128.50, 129.30, 129.80, 129.86, 18386, 23.88, 177, 15547, 84.56
TEAMLEASE, EQ, 07-Feb-2019, 2799.25, 2799.25, 2834.65, 2790.00, 2820.00, 2823.60, 2822.69, 24526, 692.29, 6076, 22806, 92.99
TECHIN, BE, 07-Feb-2019, 6.65, 6.65, 6.65, 6.65, 6.65, 6.65, 6.65, 1, 0.00, 1, -, -
TECHM, EQ, 07-Feb-2019, 811.35, 809.00, 816.20, 798.10, 805.70, 805.00, 805.43, 4966655, 40002.71, 118997, 1896487, 38.18
TECHNOE, EQ, 07-Feb-2019, 228.50, 231.80, 236.00, 225.05, 229.95, 227.95, 228.92, 4186, 9.58, 188, 3009, 71.88
TECHNOFAB, EQ, 07-Feb-2019, 119.90, 122.35, 128.60, 120.40, 127.00, 125.05, 123.82, 1240, 1.54, 35, 1096, 88.39
TEJASNET, EQ, 07-Feb-2019, 152.10, 150.55, 157.80, 148.40, 153.95, 153.80, 154.15, 193216, 297.84, 2649, 154588, 80.01
TERASOFT, EQ, 07-Feb-2019, 45.75, 45.00, 47.00, 43.95, 45.75, 46.10, 45.61, 6480, 2.96, 111, 5353, 82.61
TEXINFRA, EQ, 07-Feb-2019, 57.25, 57.15, 57.20, 55.50, 56.00, 56.40, 56.53, 34808, 19.68, 251, 33720, 96.87
TEXMOPIPES, EQ, 07-Feb-2019, 18.30, 19.35, 19.90, 17.90, 19.25, 19.25, 19.22, 47203, 9.07, 299, 25131, 53.24
TEXRAIL, EQ, 07-Feb-2019, 59.70, 59.00, 60.70, 58.85, 59.70, 59.95, 59.83, 356875, 213.52, 1983, 258083, 72.32
TFCILTD, EQ, 07-Feb-2019, 130.40, 130.15, 130.80, 130.05, 130.45, 130.45, 130.47, 145758, 190.17, 950, 121944, 83.66
TFL, EQ, 07-Feb-2019, 3.95, 4.20, 4.60, 4.10, 4.60, 4.50, 4.29, 2775, 0.12, 24, 2490, 89.73
TGBHOTELS, EQ, 07-Feb-2019, 13.60, 13.10, 14.25, 13.00, 13.65, 13.90, 13.62, 37086, 5.05, 306, 16022, 43.20
THANGAMAYL, EQ, 07-Feb-2019, 357.65, 366.10, 377.85, 350.00, 354.95, 352.85, 357.11, 25421, 90.78, 666, 10023, 39.43
THEINVEST, EQ, 07-Feb-2019, 139.50, 139.50, 141.55, 133.50, 137.40, 138.30, 137.62, 6140, 8.45, 196, 3640, 59.28
THEJO, SM, 07-Feb-2019, 600.00, 570.00, 600.00, 570.00, 600.00, 600.00, 593.89, 1000, 5.94, 5, 600, 60.00
THEMISMED, EQ, 07-Feb-2019, 284.30, 277.05, 303.00, 276.50, 285.65, 285.90, 285.85, 1289, 3.68, 92, 794, 61.60
THERMAX, EQ, 07-Feb-2019, 1077.55, 1077.50, 1100.00, 1071.05, 1096.60, 1094.65, 1091.29, 7593, 82.86, 1574, 4235, 55.78
THIRUSUGAR, BE, 07-Feb-2019, 18.05, 17.95, 18.00, 17.15, 17.70, 17.45, 17.56, 15146, 2.66, 52, -, -
THOMASCOOK, EQ, 07-Feb-2019, 217.35, 216.85, 217.00, 213.60, 214.00, 215.35, 215.66, 117386, 253.15, 8696, 81993, 69.85
THYROCARE, EQ, 07-Feb-2019, 544.30, 546.70, 549.00, 540.00, 540.05, 543.65, 545.29, 5589, 30.48, 440, 3691, 66.04
TI, EQ, 07-Feb-2019, 16.30, 16.10, 16.65, 16.05, 16.25, 16.25, 16.29, 57922, 9.44, 182, 39411, 68.04
TIDEWATER, EQ, 07-Feb-2019, 5073.40, 5097.30, 5125.00, 5050.00, 5090.00, 5101.20, 5099.06, 335, 17.08, 181, 243, 72.54
TIFIN, EQ, 07-Feb-2019, 452.45, 450.00, 450.00, 439.55, 443.00, 444.70, 444.76, 160847, 715.38, 1918, 156716, 97.43
TIIL, EQ, 07-Feb-2019, 528.80, 524.85, 557.70, 519.95, 554.50, 550.95, 530.20, 8507, 45.10, 316, 7844, 92.21
TIINDIA, EQ, 07-Feb-2019, 339.55, 339.00, 354.00, 335.00, 346.80, 347.60, 348.67, 528033, 1841.08, 3300, 506127, 95.85
TIJARIA, EQ, 07-Feb-2019, 14.75, 14.90, 15.35, 14.15, 15.25, 14.90, 14.73, 15349, 2.26, 123, 11679, 76.09
TIL, EQ, 07-Feb-2019, 225.70, 228.95, 228.95, 221.90, 224.10, 226.25, 226.54, 2397, 5.43, 134, 2040, 85.11
TIMESGTY, EQ, 07-Feb-2019, 29.80, 29.00, 29.00, 28.05, 28.05, 28.05, 28.53, 2, 0.00, 2, 1, 50.00
TIMETECHNO, EQ, 07-Feb-2019, 85.15, 85.00, 89.40, 85.00, 87.75, 87.15, 87.57, 112495, 98.51, 1751, 69043, 61.37
TIMKEN, EQ, 07-Feb-2019, 556.25, 557.05, 581.55, 557.05, 560.00, 562.80, 567.29, 17606, 99.88, 1520, 9905, 56.26
TINPLATE, EQ, 07-Feb-2019, 131.50, 131.30, 134.30, 130.55, 131.30, 131.80, 132.53, 164076, 217.45, 3439, 63439, 38.66
TIPSINDLTD, EQ, 07-Feb-2019, 60.25, 60.10, 61.50, 59.50, 59.70, 59.75, 60.29, 15662, 9.44, 33, 14542, 92.85
TIRUMALCHM, EQ, 07-Feb-2019, 71.35, 72.00, 74.00, 70.95, 72.15, 72.30, 72.63, 195392, 141.91, 2549, 98077, 50.19
TITAN, EQ, 07-Feb-2019, 1059.05, 1059.80, 1067.05, 1050.00, 1058.80, 1056.80, 1056.08, 1293109, 13656.24, 47745, 436380, 33.75
TMRVL, EQ, 07-Feb-2019, 25.75, 25.00, 26.95, 23.00, 23.95, 23.95, 24.58, 70033, 17.22, 742, 53536, 76.44
TNPETRO, EQ, 07-Feb-2019, 32.25, 32.10, 33.40, 31.05, 33.10, 33.20, 32.74, 61292, 20.07, 514, 35781, 58.38
TNPL, EQ, 07-Feb-2019, 205.60, 205.00, 213.00, 205.00, 210.85, 211.75, 210.04, 18651, 39.18, 605, 14073, 75.45
TNTELE, BE, 07-Feb-2019, 1.50, 1.50, 1.50, 1.50, 1.50, 1.50, 1.50, 1, 0.00, 1, -, -
TOKYOPLAST, EQ, 07-Feb-2019, 49.10, 49.95, 50.00, 49.00, 49.35, 49.60, 49.74, 4167, 2.07, 44, 3273, 78.55
TORNTPHARM, EQ, 07-Feb-2019, 1798.50, 1786.00, 1830.30, 1786.00, 1810.00, 1805.40, 1810.10, 140575, 2544.55, 8035, 37915, 26.97
TORNTPOWER, EQ, 07-Feb-2019, 244.80, 242.30, 248.25, 241.05, 244.65, 245.35, 244.40, 1114210, 2723.16, 13915, 281029, 25.22
TPLPLASTEH, EQ, 07-Feb-2019, 120.90, 118.30, 123.95, 117.05, 118.00, 117.85, 119.85, 6424, 7.70, 307, 4046, 62.98
TRANSWIND, SM, 07-Feb-2019, 10.00, 9.50, 9.50, 9.50, 9.50, 9.50, 9.50, 4000, 0.38, 1, 4000, 100.00
TREEHOUSE, EQ, 07-Feb-2019, 3.85, 3.90, 3.90, 3.70, 3.85, 3.75, 3.81, 16035, 0.61, 64, 12756, 79.55
TREJHARA, EQ, 07-Feb-2019, 29.45, 28.15, 29.15, 28.00, 28.00, 28.00, 28.28, 2856, 0.81, 19, 2756, 96.50
TRENT, EQ, 07-Feb-2019, 357.50, 354.60, 361.05, 351.90, 354.00, 354.25, 354.68, 233412, 827.86, 2283, 198024, 84.84
TRF, EQ, 07-Feb-2019, 98.35, 98.85, 103.00, 95.50, 101.80, 100.85, 99.37, 23843, 23.69, 724, 12506, 52.45
TRIDENT, EQ, 07-Feb-2019, 60.95, 61.05, 63.15, 60.50, 63.15, 62.90, 62.29, 377433, 235.10, 3042, 147619, 39.11
TRIGYN, EQ, 07-Feb-2019, 66.75, 66.75, 74.75, 66.00, 72.45, 72.80, 72.00, 147903, 106.49, 1753, 69735, 47.15
TRIL, EQ, 07-Feb-2019, 10.90, 10.95, 11.35, 10.65, 10.90, 11.05, 10.85, 39130, 4.24, 215, 23548, 60.18
TRITURBINE, EQ, 07-Feb-2019, 102.45, 102.00, 104.00, 101.65, 103.00, 102.95, 102.92, 32155, 33.09, 1662, 27892, 86.74
TRIVENI, EQ, 07-Feb-2019, 47.05, 46.95, 46.95, 45.40, 46.30, 45.95, 45.99, 377741, 173.72, 2225, 118784, 31.45
TTKHLTCARE, EQ, 07-Feb-2019, 667.90, 669.70, 690.00, 668.95, 680.00, 681.70, 682.11, 1579, 10.77, 276, 1074, 68.02
TTKPRESTIG, EQ, 07-Feb-2019, 7825.95, 7761.15, 7829.00, 7700.00, 7749.90, 7763.45, 7784.28, 1876, 146.03, 919, 1194, 63.65
TTL, EQ, 07-Feb-2019, 57.00, 56.15, 58.50, 56.15, 57.05, 57.05, 57.74, 1445, 0.83, 38, 1174, 81.25
TTML, EQ, 07-Feb-2019, 3.00, 3.05, 3.05, 2.60, 2.75, 2.80, 2.81, 2200344, 61.79, 1189, 1114585, 50.66
TV18BRDCST, EQ, 07-Feb-2019, 32.00, 31.80, 32.90, 31.70, 32.40, 32.45, 32.44, 2496934, 809.90, 4942, 570239, 22.84
TVSELECT, EQ, 07-Feb-2019, 166.65, 174.00, 191.75, 173.20, 179.50, 181.85, 185.29, 243998, 452.11, 7250, 57213, 23.45
TVSMOTOR, EQ, 07-Feb-2019, 488.50, 489.00, 516.90, 489.00, 502.20, 504.75, 507.66, 2117165, 10748.03, 37213, 309299, 14.61
TVSSRICHAK, EQ, 07-Feb-2019, 2313.80, 2321.75, 2374.00, 2292.00, 2367.00, 2359.45, 2338.01, 1976, 46.20, 442, 1248, 63.16
TVTODAY, EQ, 07-Feb-2019, 335.60, 338.70, 338.70, 332.05, 334.90, 335.00, 334.97, 17867, 59.85, 612, 12861, 71.98
TVVISION, EQ, 07-Feb-2019, 2.70, 2.60, 2.60, 2.60, 2.60, 2.60, 2.60, 5334, 0.14, 21, 5334, 100.00
TWL, EQ, 07-Feb-2019, 62.60, 62.75, 63.40, 62.10, 62.30, 62.25, 62.52, 259312, 162.12, 2313, 99151, 38.24
UBL, EQ, 07-Feb-2019, 1401.95, 1404.00, 1409.85, 1385.70, 1388.45, 1389.20, 1395.90, 580784, 8107.16, 10891, 301792, 51.96
UCALFUEL, EQ, 07-Feb-2019, 163.45, 164.65, 165.00, 160.20, 161.90, 162.45, 162.64, 5549, 9.02, 183, 3838, 69.17
UCL, SM, 07-Feb-2019, 46.00, 48.60, 48.60, 48.60, 48.60, 48.60, 48.60, 2000, 0.97, 1, 2000, 100.00
UCOBANK, EQ, 07-Feb-2019, 17.85, 17.95, 18.50, 17.75, 18.10, 18.10, 18.09, 333838, 60.38, 1495, 121595, 36.42
UFLEX, EQ, 07-Feb-2019, 254.50, 253.05, 259.00, 248.95, 251.00, 250.65, 251.89, 93779, 236.22, 1950, 76243, 81.30
UFO, EQ, 07-Feb-2019, 225.95, 232.00, 244.00, 227.80, 243.50, 240.75, 235.32, 46510, 109.45, 1595, 16114, 34.65
UGARSUGAR, EQ, 07-Feb-2019, 13.15, 13.30, 14.00, 13.20, 14.00, 13.70, 13.45, 72394, 9.74, 245, 49087, 67.81
UJAAS, EQ, 07-Feb-2019, 5.00, 4.80, 6.00, 4.80, 6.00, 6.00, 5.57, 346297, 19.30, 499, 232124, 67.03
UJJIVAN, EQ, 07-Feb-2019, 298.25, 300.00, 300.10, 284.00, 284.75, 287.20, 290.17, 6778159, 19668.48, 36536, 4283221, 63.19
ULTRACEMCO, EQ, 07-Feb-2019, 3510.35, 3509.70, 3606.85, 3497.50, 3564.45, 3570.55, 3562.49, 367134, 13079.12, 26547, 174712, 47.59
UMANGDAIRY, EQ, 07-Feb-2019, 50.95, 52.15, 54.00, 51.45, 52.95, 52.35, 52.28, 27098, 14.17, 704, 5852, 21.60
